periodo;Año;Municipio;Tipo;Valor;;;;;;;;;
1/1/2020;2020;Villa Gesell ;Total de hechos de robos;321;;;;;;;;;
1/1/2021;2021;Villa Gesell ;Total de hechos de hurtos;260;;;;;;;;;
1/1/2021;2021;Villa Gesell ;Total de hechos de robos;210;;;;;;;;;
1/1/2014;2014;Villarino;Total de hechos de hurtos;61;;;;;;;;;
1/1/2014;2014;Villarino;Total de hechos de robos;47;;;;;;;;;
1/1/2015;2015;Villarino;Total de hechos de hurtos;66;;;;;;;;;
1/1/2015;2015;Villarino;Total de hechos de robos;54;;;;;;;;;
1/1/2016;2016;Villarino;Total de hechos de hurtos;54;;;;;;;;;
1/1/2016;2016;Villarino;Total de hechos de robos;28;;;;;;;;;
1/1/2017;2017;Villarino;Total de hechos de hurtos;50;;;;;;;;;
1/1/2017;2017;Villarino;Total de hechos de robos;27;;;;;;;;;
1/1/2018;2018;Villarino;Total de hechos de hurtos;56;;;;;;;;;
1/1/2018;2018;Villarino;Total de hechos de robos;32;;;;;;;;;
1/1/2019;2019;Villarino;Total de hechos de hurtos;122;;;;;;;;;
1/1/2019;2019;Villarino;Total de hechos de robos;46;;;;;;;;;
1/1/2020;2020;Villarino;Total de hechos de hurtos;111;;;;;;;;;
1/1/2020;2020;Villarino;Total de hechos de robos;31;;;;;;;;;
1/1/2021;2021;Villarino;Total de hechos de hurtos;154;;;;;;;;;
1/1/2021;2021;Villarino;Total de hechos de robos;39;;;;;;;;;
1/1/2014;2014;Zárate ;Total de hechos de hurtos;380;;;;;;;;;
1/1/2014;2014;Zárate ;Total de hechos de robos;715;;;;;;;;;
1/1/2015;2015;Zárate ;Total de hechos de hurtos;360;;;;;;;;;
1/1/2015;2015;Zárate ;Total de hechos de robos;736;;;;;;;;;
1/1/2016;2016;Zárate ;Total de hechos de hurtos;439;;;;;;;;;
1/1/2016;2016;Zárate ;Total de hechos de robos;834;;;;;;;;;
1/1/2017;2017;Zárate ;Total de hechos de hurtos;578;;;;;;;;;
1/1/2017;2017;Zárate ;Total de hechos de robos;1007;;;;;;;;;
1/1/2018;2018;Zárate ;Total de hechos de hurtos;518;;;;;;;;;
1/1/2018;2018;Zárate ;Total de hechos de robos;764;;;;;;;;;
1/1/2019;2019;Zárate ;Total de hechos de hurtos;644;;;;;;;;;
1/1/2019;2019;Zárate ;Total de hechos de robos;1294;;;;;;;;;
1/1/2020;2020;Zárate ;Total de hechos de hurtos;412;;;;;;;;;
1/1/2020;2020;Zárate ;Total de hechos de robos;929;;;;;;;;;
1/1/2021;2021;Zárate ;Total de hechos de hurtos;537;;;;;;;;;
1/1/2021;2021;Zárate ;Total de hechos de robos;1026;;;;;;;;;
